method,model_key,model_path,batch,input_seq,output_seq,max_model_len,total_prompt_tokens,total_tokens,iter,elapsed_ms
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,1,129,16384,16512,1,755.6871324777603
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,1,129,16384,16512,2,756.6850148141384
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,128,1,129,32768,33024,0,1507.0297438651323
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,128,1,129,32768,33024,1,1506.9343727082014
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,128,1,129,32768,33024,2,1507.852854207158
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,512,128,1,129,65536,66048,0,2978.5163048654795
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,512,128,1,129,65536,66048,1,3000.8097663521767
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,512,128,1,129,65536,66048,2,3008.1557128578424
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,1024,128,1,129,131072,132096,0,5938.794506713748
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,1024,128,1,129,131072,132096,1,5933.317789807916
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,1024,128,1,129,131072,132096,2,5950.815338641405
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,16,144,128,144,0,309.9438492208719
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,16,144,128,144,1,306.5889570862055
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,16,144,128,144,2,324.34344105422497
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,16,144,256,288,0,348.6331272870302
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,16,144,256,288,1,328.6513686180115
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,16,144,256,288,2,347.86011278629303
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,16,144,512,576,0,417.4635764211416
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,16,144,512,576,1,398.3585275709629
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,16,144,512,576,2,398.9082593470812
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,16,144,1024,1152,0,263.2217463105917
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,16,144,1024,1152,1,286.22972033917904
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,16,144,1024,1152,2,256.0866978019476
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,16,144,2048,2304,0,304.38525415956974
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,16,144,2048,2304,1,304.28619496524334
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,16,144,2048,2304,2,303.78733202815056
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,16,144,4096,4608,0,404.59717996418476
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,16,144,4096,4608,1,403.30913104116917
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,16,144,4096,4608,2,405.4100513458252
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,16,144,8192,9216,0,631.9505628198385
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,16,144,8192,9216,1,631.2356032431126
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,16,144,8192,9216,2,633.2966182380915
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,16,144,16384,18432,0,1092.0946802943945
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,16,144,16384,18432,1,1093.4789329767227
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,16,144,16384,18432,2,1270.132340490818
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,64,192,128,192,0,1336.9451891630888
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,64,192,128,192,1,1347.124109044671
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,64,192,128,192,2,1292.8331922739744
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,64,192,256,384,0,1314.7032707929611
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,64,192,256,384,1,1418.8155625015497
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,64,192,256,384,2,1299.8834494501352
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,64,192,512,768,0,1426.8215652555227
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,64,192,512,768,1,1426.8160834908485
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,64,192,512,768,2,1419.8811929672956
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,64,192,1024,1536,0,855.1013674587011
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,64,192,1024,1536,1,856.5037846565247
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,64,192,1024,1536,2,868.9443413168192
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,64,192,2048,3072,0,911.6902388632298
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,64,192,2048,3072,1,919.4289036095142
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,64,192,2048,3072,2,912.5722330063581
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,64,192,4096,6144,0,1040.7318156212568
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,64,192,4096,6144,1,1040.251713246107
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,64,192,4096,6144,2,1042.6613278687
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,64,192,8192,12288,0,1480.0235126167536
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,64,192,8192,12288,1,1387.6873198896646
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,64,192,8192,12288,2,1391.3407642394304
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,64,192,16384,24576,0,2075.6371915340424
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,64,192,16384,24576,1,2074.8170781880617
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,64,192,16384,24576,2,2085.056070238352
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,128,256,128,256,0,2637.8806233406067
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,128,256,128,256,1,2689.8801308125257
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,128,128,256,128,256,2,2772.110763937235
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,128,256,256,512,0,2697.8689674288034
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,128,256,256,512,1,2734.1704480350018
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,128,128,256,256,512,2,2729.664145037532
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,128,256,512,1024,0,2710.696218535304
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,128,256,512,1024,1,2740.6875900924206
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,128,128,256,512,1024,2,2668.752070516348
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,128,256,1024,2048,0,1679.48685772717
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,128,256,1024,2048,1,1699.6634006500244
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,128,128,256,1024,2048,2,1698.3114704489708
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,128,256,2048,4096,0,1810.2272432297468
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,128,256,2048,4096,1,1758.4653161466122
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,128,128,256,2048,4096,2,1756.7300479859114
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,128,256,4096,8192,0,1913.0458142608404
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,128,256,4096,8192,1,1948.9660672843456
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,128,128,256,4096,8192,2,1897.4787518382072
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,128,256,8192,16384,0,2471.7292096465826
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,128,256,8192,16384,1,2473.305271938443
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,128,128,256,8192,16384,2,2474.9995097517967
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,128,256,16384,32768,0,3631.9734565913677
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,128,256,16384,32768,1,3598.3963906764984
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,128,128,256,16384,32768,2,3566.9343154877424
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,128,128,256,32768,65536,0,8337.487393990159
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,128,128,256,32768,65536,1,8493.723433464766
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,128,128,256,32768,65536,2,8415.420465171337
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,256,1,257,256,257,0,21.181218326091766
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,256,1,257,256,257,1,20.374992862343788
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,256,1,257,256,257,2,20.22685669362545
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,256,1,257,512,514,0,40.557511150836945
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,256,1,257,512,514,1,39.810389280319214
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,256,1,257,512,514,2,39.648475125432014
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,256,1,257,1024,1028,0,56.65638670325279
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,256,1,257,1024,1028,1,56.29991367459297
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,256,1,257,1024,1028,2,56.172413751482964
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,256,1,257,2048,2056,0,104.80605438351631
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,256,1,257,2048,2056,1,104.53040897846222
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,256,1,257,2048,2056,2,104.57034409046173
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,256,1,257,4096,4112,0,190.29082730412483
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,256,1,257,4096,4112,1,190.27973897755146
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,256,1,257,4096,4112,2,191.39974564313889
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,256,1,257,8192,8224,0,372.88345769047737
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,256,1,257,8192,8224,1,372.0768354833126
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,256,1,257,8192,8224,2,372.3980449140072
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,256,1,257,16384,16448,0,743.1717645376921
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,256,1,257,16384,16448,1,744.5813398808241
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,256,1,257,16384,16448,2,744.0357077866793
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,256,1,257,32768,32896,0,1488.249896094203
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,256,1,257,32768,32896,1,1487.021153792739
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,256,1,257,32768,32896,2,1489.320445805788
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,256,1,257,65536,65792,0,2971.908513456583
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,256,1,257,65536,65792,1,2968.5975443571806
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,256,256,1,257,65536,65792,2,2975.265624001622
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,512,256,1,257,131072,131584,0,5951.990835368633
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,512,256,1,257,131072,131584,1,5981.433037668467
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,512,256,1,257,131072,131584,2,5978.369420394301
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,256,16,272,256,272,0,287.0795987546444
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,256,16,272,256,272,1,284.1916177421808
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,1,256,16,272,256,272,2,284.32893194258213
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,256,16,272,512,544,0,306.35615438222885
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,256,16,272,512,544,1,309.86691266298294
hetero,hetero_strategy_a,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_a,2,256,16,272,512,544,2,310.09284779429436
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,256,16,272,1024,1088,0,383.49180668592453
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,256,16,272,1024,1088,1,344.3482778966427
hetero,hetero_strategy_b,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_b,4,256,16,272,1024,1088,2,344.7791375219822
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,256,16,272,2048,2176,0,279.4014774262905
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,256,16,272,2048,2176,1,294.739693403244
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,8,256,16,272,2048,2176,2,279.8669505864382
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,256,16,272,4096,4352,0,372.26579897105694
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,256,16,272,4096,4352,1,372.8418815881014
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,16,256,16,272,4096,4352,2,372.37933836877346
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,256,16,272,8192,8704,0,582.6604310423136
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,256,16,272,8192,8704,1,581.1185706406832
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,32,256,16,272,8192,8704,2,581.7594584077597
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,256,16,272,16384,17408,0,1011.58557087183
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,256,16,272,16384,17408,1,1012.0839551091194
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,64,256,16,272,16384,17408,2,1012.2217517346144
hetero,hetero_strategy_c,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/hetero_strategy_c,128,256,16,272,32768,34816,0,1888.7622468173504
