policy_id,sample_kind,method,selected_modules,replaced_modules,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss,worker_index,gpu
sparse_bf16_strat_c016_b02_03,stratified_raw_bin_diverse,sparse_bf16,16,16,1.9737155124865866,0.01582705764621206,7.197368783446881,65408,129096.78424072266,1.9578884548403745,1,1
sparse_bf16_strat_c016_b02_04,stratified_raw_bin_diverse,sparse_bf16,16,16,1.968067474794481,0.010179019954106527,7.1568323566675565,65408,128727.35739135742,1.9578884548403745,2,2
sparse_bf16_strat_c016_b03_00,stratified_raw_bin_diverse,sparse_bf16,16,16,1.9716873663512229,0.013798911510848333,7.182786260506336,65408,128964.12725830078,1.9578884548403745,3,3
sparse_bf16_strat_c016_b03_01,stratified_raw_bin_diverse,sparse_bf16,16,16,1.9812525648426869,0.02336411000231231,7.251820674399192,65408,129589.76776123047,1.9578884548403745,0,0
sparse_bf16_strat_c016_b03_02,stratified_raw_bin_diverse,sparse_bf16,16,16,1.9760604464611196,0.01817199162074501,7.214265941651881,65408,129250.1616821289,1.9578884548403745,1,1
sparse_bf16_strat_c016_b03_03,stratified_raw_bin_diverse,sparse_bf16,16,16,1.9822070631262374,0.024318608285862853,7.258745829283974,65408,129652.19958496094,1.9578884548403745,2,2
sparse_bf16_strat_c016_b03_04,stratified_raw_bin_diverse,sparse_bf16,16,16,1.966690386811348,0.008801931970973342,7.146983551723776,65408,128637.28482055664,1.9578884548403745,3,3
sparse_bf16_strat_c032_b00_00,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9865336707426844,0.02864521590230984,7.290219612532104,65408,129935.1943359375,1.9578884548403745,0,0
sparse_bf16_strat_c032_b00_01,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9822349650985807,0.02434651025820611,7.258948365434915,65408,129654.02459716797,1.9578884548403745,1,1
sparse_bf16_strat_c032_b00_02,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9852041633628352,0.02731570852246068,7.280533651961285,65408,129848.23391723633,1.9578884548403745,2,2
sparse_bf16_strat_c032_b00_03,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9881649516566626,0.03027649681628808,7.30212171384072,65408,130041.89315795898,1.9578884548403745,3,3
sparse_bf16_strat_c032_b00_04,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9783924386459322,0.020503983805557624,7.231109184969807,65408,129402.69262695312,1.9578884548403745,0,0
sparse_bf16_strat_c032_b01_00,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9843795024252218,0.026491047584847216,7.274532155193626,65408,129794.2944946289,1.9578884548403745,1,1
sparse_bf16_strat_c032_b01_01,stratified_raw_bin_diverse,sparse_bf16,32,32,1.972413829161463,0.014525374321088469,7.188006183408861,65408,129011.64373779297,1.9578884548403745,2,2
sparse_bf16_strat_c032_b01_02,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9992965065569794,0.04140805171660489,7.383859774419358,65408,130769.9859008789,1.9578884548403745,3,3
sparse_bf16_strat_c032_b01_03,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9832608079257077,0.025372353085333144,7.266398726344364,65408,129721.12292480469,1.9578884548403745,0,0
sparse_bf16_strat_c032_b01_04,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9990577534453509,0.04116929860497631,7.382097065356897,65408,130754.36953735352,1.9578884548403745,1,1
sparse_bf16_strat_c032_b02_00,stratified_raw_bin_diverse,sparse_bf16,32,32,1.994542492345821,0.03665403750544649,7.348840108069896,65408,130459.03533935547,1.9578884548403745,2,2
sparse_bf16_strat_c032_b02_01,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9783127447863613,0.020424289945986773,7.230532932932057,65408,129397.48001098633,1.9578884548403745,3,3
sparse_bf16_strat_c032_b02_02,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9855502304965502,0.02766177565617567,7.283053641391745,65408,129870.86947631836,1.9578884548403745,0,0
sparse_bf16_strat_c032_b02_03,stratified_raw_bin_diverse,sparse_bf16,32,32,2.0060569722125208,0.048168517372146225,7.4339472212960365,65408,131212.17443847656,1.9578884548403745,1,1
sparse_bf16_strat_c032_b02_04,stratified_raw_bin_diverse,sparse_bf16,32,32,1.989070885335396,0.03118243049502145,7.308739949216018,65408,130101.14846801758,1.9578884548403745,2,2
sparse_bf16_strat_c032_b03_00,stratified_raw_bin_diverse,sparse_bf16,32,32,1.994711074343866,0.03682261950349153,7.35007909465111,65408,130470.0619506836,1.9578884548403745,3,3
sparse_bf16_strat_c032_b03_01,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9789153834378417,0.02102692859746713,7.234891644780445,65408,129436.89739990234,1.9578884548403745,0,0
sparse_bf16_strat_c032_b03_02,stratified_raw_bin_diverse,sparse_bf16,32,32,1.996185199621839,0.03829674478146439,7.360922021992762,65408,130566.48153686523,1.9578884548403745,1,1
sparse_bf16_strat_c032_b03_03,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9788838067400012,0.020995351899626646,7.234663194399943,65408,129434.83203125,1.9578884548403745,2,2
sparse_bf16_strat_c032_b03_04,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9913636005088076,0.033475145668433015,7.325516032237469,65408,130251.11038208008,1.9578884548403745,3,3
sparse_bf16_strat_c064_b00_00,stratified_raw_bin_diverse,sparse_bf16,64,64,2.021950090934619,0.06406163609424431,7.553039695676097,65408,132251.71154785156,1.9578884548403745,0,0
sparse_bf16_strat_c064_b00_01,stratified_raw_bin_diverse,sparse_bf16,64,64,1.9990942230896473,0.0412057682492728,7.382366292720316,65408,130756.75494384766,1.9578884548403745,1,1
sparse_bf16_strat_c064_b00_02,stratified_raw_bin_diverse,sparse_bf16,64,64,1.9955156861919245,0.037627231351549995,7.3559954352345125,65408,130522.6900024414,1.9578884548403745,2,2
sparse_bf16_strat_c064_b00_03,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0396139019856014,0.08172544714522689,7.687640443090033,65408,133407.06610107422,1.9578884548403745,3,3
sparse_bf16_strat_c064_b00_04,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0088566725967913,0.0509682177564168,7.454789208233716,65408,131395.29724121094,1.9578884548403745,0,0
sparse_bf16_strat_c064_b01_00,stratified_raw_bin_diverse,sparse_bf16,64,64,2.018333988413652,0.06044553357327742,7.5257764528404625,65408,132015.18951416016,1.9578884548403745,1,1
sparse_bf16_strat_c064_b01_01,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0205208336070557,0.06263237876668115,7.542252169257642,65408,132158.2266845703,1.9578884548403745,2,2
sparse_bf16_strat_c064_b01_02,stratified_raw_bin_diverse,sparse_bf16,64,64,2.030380244357712,0.07249178951733737,7.616982122671081,65408,132803.11102294922,1.9578884548403745,3,3
sparse_bf16_strat_c064_b01_03,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0093722175478703,0.05148376270749577,7.458633478033176,65408,131429.0180053711,1.9578884548403745,0,0
sparse_bf16_strat_c064_b01_04,stratified_raw_bin_diverse,sparse_bf16,64,64,2.020968437194824,0.06307998235444967,7.54562886404243,65408,132187.50354003906,1.9578884548403745,1,1
sparse_bf16_strat_c064_b02_00,stratified_raw_bin_diverse,sparse_bf16,64,64,2.014195863981303,0.056307409140928355,7.4946982006148355,65408,131744.52307128906,1.9578884548403745,2,2
sparse_bf16_strat_c064_b02_01,stratified_raw_bin_diverse,sparse_bf16,64,64,2.027852641626347,0.06996418678597238,7.597753728960448,65408,132637.7855834961,1.9578884548403745,3,3
sparse_bf16_strat_c064_b02_02,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0373379265025635,0.07944947166218896,7.670163458058199,65408,133258.1990966797,1.9578884548403745,0,0
sparse_bf16_strat_c064_b02_03,stratified_raw_bin_diverse,sparse_bf16,64,64,2.025941279536357,0.06805282469598262,7.583245540131799,65408,132512.76721191406,1.9578884548403745,1,1
sparse_bf16_strat_c064_b02_04,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0138443398149044,0.05595588497452986,7.492064096080281,65408,131721.53057861328,1.9578884548403745,2,2
sparse_bf16_strat_c064_b03_00,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0288675358617376,0.07097908102136308,7.605468559628278,65408,132704.16778564453,1.9578884548403745,3,3
sparse_bf16_strat_c064_b03_01,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0294139828467324,0.07152552800635781,7.609625680711855,65408,132739.90979003906,1.9578884548403745,0,0
sparse_bf16_strat_c064_b03_02,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0020832054302415,0.04419475058986699,7.404465065168791,65408,130952.25830078125,1.9578884548403745,1,1
sparse_bf16_strat_c064_b03_03,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0407055884658005,0.08281713362542598,7.696037518879487,65408,133478.4711303711,1.9578884548403745,2,2
sparse_bf16_strat_c064_b03_04,stratified_raw_bin_diverse,sparse_bf16,64,64,2.030253346885487,0.07236489204511254,7.616015608219151,65408,132794.81091308594,1.9578884548403745,3,3
sparse_bf16_strat_c112_b00_00,stratified_raw_bin_diverse,sparse_bf16,112,112,2.090990910091512,0.1331024552511375,8.092930558942244,65408,136767.53344726562,1.9578884548403745,0,0
sparse_bf16_strat_c112_b00_01,stratified_raw_bin_diverse,sparse_bf16,112,112,2.052198095564273,0.09430964072389858,7.784994474818616,65408,134230.17303466797,1.9578884548403745,1,1
sparse_bf16_strat_c112_b00_02,stratified_raw_bin_diverse,sparse_bf16,112,112,2.079207618175887,0.12131916333551263,7.998128830832167,65408,135996.81188964844,1.9578884548403745,2,2
sparse_bf16_strat_c112_b00_03,stratified_raw_bin_diverse,sparse_bf16,112,112,2.096275126164207,0.13838667132383242,8.135808541165195,65408,137113.16345214844,1.9578884548403745,3,3
sparse_bf16_strat_c112_b00_04,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0470403159901123,0.08915186114973772,7.744944562427724,65408,133892.81298828125,1.9578884548403745,0,0
sparse_bf16_strat_c112_b01_00,stratified_raw_bin_diverse,sparse_bf16,112,112,2.089268358719559,0.13137990387918452,8.079002070017703,65408,136654.8648071289,1.9578884548403745,1,1
sparse_bf16_strat_c112_b01_01,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0964913442876707,0.13860288944729615,8.137567840610185,65408,137127.30584716797,1.9578884548403745,2,2
sparse_bf16_strat_c112_b01_02,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0580192769343606,0.10013082209398605,7.830444497691076,65408,134610.92486572266,1.9578884548403745,3,3
sparse_bf16_strat_c112_b01_03,stratified_raw_bin_diverse,sparse_bf16,112,112,2.078333969452143,0.12044551461176867,7.991144327232349,65408,135939.66827392578,1.9578884548403745,0,0
sparse_bf16_strat_c112_b01_04,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0832694374651823,0.1253809826248078,8.030681852284753,65408,136262.48736572266,1.9578884548403745,1,1
sparse_bf16_strat_c112_b02_00,stratified_raw_bin_diverse,sparse_bf16,112,112,2.074467234415551,0.11657877957517626,7.960304352910065,65408,135686.75286865234,1.9578884548403745,2,2
sparse_bf16_strat_c112_b02_01,stratified_raw_bin_diverse,sparse_bf16,112,112,2.088496162466807,0.13060770762643226,8.072765902975547,65408,136604.3569946289,1.9578884548403745,3,3
sparse_bf16_strat_c112_b02_02,stratified_raw_bin_diverse,sparse_bf16,112,112,2.111788981114815,0.1539005262744404,8.263010439445823,65408,138127.8936767578,1.9578884548403745,0,0
sparse_bf16_strat_c112_b02_03,stratified_raw_bin_diverse,sparse_bf16,112,112,2.076324349980065,0.11843589513969044,7.975101293583804,65408,135808.2230834961,1.9578884548403745,1,1
sparse_bf16_strat_c112_b02_04,stratified_raw_bin_diverse,sparse_bf16,112,112,2.07289299059754,0.1150045357571654,7.9477827516057,65408,135583.7847290039,1.9578884548403745,2,2
sparse_bf16_strat_c112_b03_00,stratified_raw_bin_diverse,sparse_bf16,112,112,2.1097030966249233,0.15181464178454873,8.245792717462724,65408,137991.46014404297,1.9578884548403745,3,3
sparse_bf16_strat_c112_b03_01,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0903864000174863,0.13249794517711178,8.088039779302692,65408,136727.99365234375,1.9578884548403745,0,0
sparse_bf16_strat_c112_b03_02,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0797346538760193,0.12184619903564475,8.002345241262084,65408,136031.28424072266,1.9578884548403745,1,1
sparse_bf16_strat_c112_b03_03,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0752152435466966,0.11732678870632207,7.966260960773543,65408,135735.67864990234,1.9578884548403745,2,2
sparse_bf16_strat_c112_b03_04,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0952320024225344,0.13734354758215983,8.127326310895223,65408,137044.93481445312,1.9578884548403745,3,3
