module_index,module_name,layer,module_type,prefill_method,decode_method,prefill_runtime,decode_runtime,quality_cost,latency_ms
23,model.layers.5.mlp.down_proj,5,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.018946019047176747,3.4039856523906575
24,model.layers.6.self_attn.qkv_proj,6,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.013699294392541644,2.6727769176622624
25,model.layers.6.self_attn.o_proj,6,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.01237708775776587,1.257995
26,model.layers.6.mlp.gate_up_proj,6,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.02825716504642489,3.85249556114741
27,model.layers.6.mlp.down_proj,6,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.018638008308947136,3.4039856523906575
28,model.layers.7.self_attn.qkv_proj,7,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.014881234500007806,2.6727769176622624
29,model.layers.7.self_attn.o_proj,7,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.01425084867019006,1.257995
30,model.layers.7.mlp.gate_up_proj,7,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.028568660932239615,3.85249556114741
31,model.layers.7.mlp.down_proj,7,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.019182647250392013,3.4039856523906575
32,model.layers.8.self_attn.qkv_proj,8,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.005471845195798431,2.6727769176622624
33,model.layers.8.self_attn.o_proj,8,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0056247398302994725,1.257995
34,model.layers.8.mlp.gate_up_proj,8,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010419673393827404,3.85249556114741
35,model.layers.8.mlp.down_proj,8,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0070745242717925,3.4039856523906575
36,model.layers.9.self_attn.qkv_proj,9,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.005763350024417398,2.6727769176622624
37,model.layers.9.self_attn.o_proj,9,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006325297690155975,1.257995
38,model.layers.9.mlp.gate_up_proj,9,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.01019759702608587,3.85249556114741
39,model.layers.9.mlp.down_proj,9,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007299001349393466,3.4039856523906575
40,model.layers.10.self_attn.qkv_proj,10,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.005748524805182837,2.6727769176622624
41,model.layers.10.self_attn.o_proj,10,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0064925822762137595,1.257995
42,model.layers.10.mlp.gate_up_proj,10,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.009856587036508132,3.85249556114741
43,model.layers.10.mlp.down_proj,10,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007166018930611446,3.4039856523906575
44,model.layers.11.self_attn.qkv_proj,11,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.006183404175696158,2.6727769176622624
45,model.layers.11.self_attn.o_proj,11,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006779783469292681,1.257995
46,model.layers.11.mlp.gate_up_proj,11,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010243498301312036,3.85249556114741
47,model.layers.11.mlp.down_proj,11,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007320068293543515,3.4039856523906575
48,model.layers.12.self_attn.qkv_proj,12,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.006396556370205346,2.6727769176622624
49,model.layers.12.self_attn.o_proj,12,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006818410249534709,1.257995
50,model.layers.12.mlp.gate_up_proj,12,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010421651743170135,3.85249556114741
51,model.layers.12.mlp.down_proj,12,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007431872445326996,3.4039856523906575
52,model.layers.13.self_attn.qkv_proj,13,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.006884544879934824,2.6727769176622624
53,model.layers.13.self_attn.o_proj,13,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006314903673073551,1.257995
54,model.layers.13.mlp.gate_up_proj,13,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.01000515051356829,3.85249556114741
55,model.layers.13.mlp.down_proj,13,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007191289252690745,3.4039856523906575
56,model.layers.14.self_attn.qkv_proj,14,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.006851073618896122,2.6727769176622624
57,model.layers.14.self_attn.o_proj,14,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0072426615081441536,1.257995
58,model.layers.14.mlp.gate_up_proj,14,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010202596050011984,3.85249556114741
59,model.layers.14.mlp.down_proj,14,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007257310958310869,3.4039856523906575
60,model.layers.15.self_attn.qkv_proj,15,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.0065350323041808095,2.6727769176622624
61,model.layers.15.self_attn.o_proj,15,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006610156169621698,1.257995
62,model.layers.15.mlp.gate_up_proj,15,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010009342372191941,3.85249556114741
63,model.layers.15.mlp.down_proj,15,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007029023744970568,3.4039856523906575
64,model.layers.16.self_attn.qkv_proj,16,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.00679987801390317,2.6727769176622624
65,model.layers.16.self_attn.o_proj,16,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005618750320902649,1.257995
66,model.layers.16.mlp.gate_up_proj,16,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.009537477032931481,3.85249556114741
67,model.layers.16.mlp.down_proj,16,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006647933175345324,3.4039856523906575
68,model.layers.17.self_attn.qkv_proj,17,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.006776054707476766,2.6727769176622624
69,model.layers.17.self_attn.o_proj,17,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006033748007760732,1.257995
70,model.layers.17.mlp.gate_up_proj,17,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010314721667928291,3.85249556114741
71,model.layers.17.mlp.down_proj,17,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.00695345089199677,3.4039856523906575
72,model.layers.18.self_attn.qkv_proj,18,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.007114243023959204,2.6727769176622624
73,model.layers.18.self_attn.o_proj,18,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.00628164000431284,1.257995
74,model.layers.18.mlp.gate_up_proj,18,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.011047611138505706,3.85249556114741
75,model.layers.18.mlp.down_proj,18,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006886716952991441,3.4039856523906575
76,model.layers.19.self_attn.qkv_proj,19,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.007150871222722811,2.6727769176622624
77,model.layers.19.self_attn.o_proj,19,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006385132754659377,1.257995
78,model.layers.19.mlp.gate_up_proj,19,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.011536886781119455,3.85249556114741
79,model.layers.19.mlp.down_proj,19,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006947795556780455,3.4039856523906575
80,model.layers.20.self_attn.qkv_proj,20,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.007493554230611447,2.6727769176622624
81,model.layers.20.self_attn.o_proj,20,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0048706149887563594,1.257995
82,model.layers.20.mlp.gate_up_proj,20,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.011182313478331127,3.85249556114741
83,model.layers.20.mlp.down_proj,20,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006344078353406524,3.4039856523906575
84,model.layers.21.self_attn.qkv_proj,21,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.007967332147223172,2.6727769176622624
85,model.layers.21.self_attn.o_proj,21,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006420909123750334,1.257995
86,model.layers.21.mlp.gate_up_proj,21,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.012022577090526074,3.85249556114741
87,model.layers.21.mlp.down_proj,21,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0065960041560371415,3.4039856523906575
88,model.layers.22.self_attn.qkv_proj,22,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.00771715207164144,2.6727769176622624
89,model.layers.22.self_attn.o_proj,22,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005204809323334505,1.257995
90,model.layers.22.mlp.gate_up_proj,22,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.012324235809095344,3.85249556114741
91,model.layers.22.mlp.down_proj,22,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0069746492211503934,3.4039856523906575
92,model.layers.23.self_attn.qkv_proj,23,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.008386601081528566,2.6727769176622624
93,model.layers.23.self_attn.o_proj,23,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006785288964251468,1.257995
94,model.layers.23.mlp.gate_up_proj,23,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.013302929831383774,3.85249556114741
95,model.layers.23.mlp.down_proj,23,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007297784084706572,3.4039856523906575
96,model.layers.24.self_attn.qkv_proj,24,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.009508967863820215,2.6727769176622624
97,model.layers.24.self_attn.o_proj,24,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005905124291762804,1.257995
98,model.layers.24.mlp.gate_up_proj,24,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.015700883652309303,3.85249556114741
99,model.layers.24.mlp.down_proj,24,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.008688328822530955,3.4039856523906575
100,model.layers.25.self_attn.qkv_proj,25,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010324215348004878,2.6727769176622624
101,model.layers.25.self_attn.o_proj,25,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.004606182716762881,1.257995
102,model.layers.25.mlp.gate_up_proj,25,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.015802005264986367,3.85249556114741
103,model.layers.25.mlp.down_proj,25,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.008605580513365385,3.4039856523906575
104,model.layers.26.self_attn.qkv_proj,26,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010136222215013856,2.6727769176622624
105,model.layers.26.self_attn.o_proj,26,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005382229851468559,1.257995
106,model.layers.26.mlp.gate_up_proj,26,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.015189700040638014,3.85249556114741
107,model.layers.26.mlp.down_proj,26,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0087740605821407,3.4039856523906575
108,model.layers.27.self_attn.qkv_proj,27,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010328584546714824,2.6727769176622624
109,model.layers.27.self_attn.o_proj,27,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.007187224700849461,1.257995
110,model.layers.27.mlp.gate_up_proj,27,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.014332856019744149,3.85249556114741
111,model.layers.27.mlp.down_proj,27,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.008464975948575591,3.4039856523906575
112,model.layers.28.self_attn.qkv_proj,28,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010275956217066305,2.6727769176622624
113,model.layers.28.self_attn.o_proj,28,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006364336614004154,1.257995
114,model.layers.28.mlp.gate_up_proj,28,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.01311914322565467,3.85249556114741
115,model.layers.28.mlp.down_proj,28,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.008092927822130072,3.4039856523906575
116,model.layers.29.self_attn.qkv_proj,29,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.010300923881752888,2.6727769176622624
117,model.layers.29.self_attn.o_proj,29,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005352317897381589,1.257995
118,model.layers.29.mlp.gate_up_proj,29,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.011489068853977163,3.85249556114741
119,model.layers.29.mlp.down_proj,29,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.006942876149555744,3.4039856523906575
120,model.layers.30.self_attn.qkv_proj,30,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.009635275461307853,2.6727769176622624
121,model.layers.30.self_attn.o_proj,30,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.005549912909058394,1.257995
122,model.layers.30.mlp.gate_up_proj,30,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.008081780821010826,3.85249556114741
123,model.layers.30.mlp.down_proj,30,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.00032322885979408673,3.4039856523906575
124,model.layers.31.self_attn.qkv_proj,31,qkv_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.008940768580614322,2.6727769176622624
125,model.layers.31.self_attn.o_proj,31,o_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.002717867309634454,1.257995
126,model.layers.31.mlp.gate_up_proj,31,gate_up_proj,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,0.004893043757324111,3.85249556114741
127,model.layers.31.mlp.down_proj,31,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0004159387294520557,3.4039856523906575
