module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.12.mlp.up_proj,12,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.0878676579062088
model.layers.13.mlp.gate_proj,13,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.141625326174602
model.layers.13.mlp.up_proj,13,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.0145782939563324
model.layers.14.mlp.gate_proj,14,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.1807786472749553
model.layers.14.mlp.up_proj,14,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.0381139671954136
model.layers.15.mlp.gate_proj,15,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.1746400021779806
model.layers.15.mlp.up_proj,15,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,1.9816230443048226
model.layers.16.mlp.gate_proj,16,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.1687271505327863
model.layers.16.mlp.up_proj,16,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,1.9183716728557394
model.layers.17.mlp.gate_proj,17,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.2549295519088715
model.layers.17.mlp.up_proj,17,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.0839146115004206
model.layers.18.mlp.gate_proj,18,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.3574006450573237
model.layers.18.mlp.up_proj,18,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.218488002257582
model.layers.19.mlp.gate_proj,19,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.499660892351277
model.layers.19.mlp.up_proj,19,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.2343162401884142
model.layers.20.mlp.gate_proj,20,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.4581043317006699
model.layers.20.mlp.up_proj,20,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.160972372654081
model.layers.21.mlp.gate_proj,21,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.6040699564017782
model.layers.21.mlp.up_proj,21,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.2889080980037484
model.layers.22.mlp.gate_proj,22,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.6666719501445042
model.layers.22.mlp.up_proj,22,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.3241923366039487
model.layers.23.self_attn.o_proj,23,o_proj,attention,dense_nvfp4,sparse_bf16,-0.6965344071388244,1.2948551303494178
model.layers.23.mlp.gate_proj,23,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.8355830476420585
model.layers.23.mlp.up_proj,23,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.474457220353739
model.layers.24.mlp.gate_proj,24,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,2.20825872401299
model.layers.24.mlp.up_proj,24,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.976695718129247
model.layers.25.mlp.gate_proj,25,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,2.2144199200534573
model.layers.25.mlp.up_proj,25,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,3.0031391033238943
model.layers.26.mlp.gate_proj,26,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,2.108885891632046
model.layers.26.mlp.up_proj,26,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.9087379823418273
model.layers.27.self_attn.o_proj,27,o_proj,attention,dense_nvfp4,sparse_bf16,-0.6965344071388244,1.3874935718946726
model.layers.27.mlp.gate_proj,27,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,2.022121884924285
model.layers.27.mlp.up_proj,27,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.7144993329050373
model.layers.28.mlp.gate_proj,28,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.9627021365676034
model.layers.28.mlp.up_proj,28,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,2.374649731532525
model.layers.29.mlp.gate_proj,29,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.8341033596432124
model.layers.29.mlp.up_proj,29,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,1.9638232104442057
model.layers.30.mlp.gate_proj,30,gate_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4573984384536742,1.3501147041088146
model.layers.30.mlp.up_proj,30,up_proj,mlp,dense_nvfp4,sparse_nvfp4,-0.4561727762222292,1.325730690818251
