layer,module_type,method,local_rel_mse,blocks,backend
13,up_proj,sparse_nvfp4,0.1359306246119299,16,canonical_phase_wrapper
13,down_proj,sparse_nvfp4,0.17408107412620158,16,canonical_phase_wrapper
14,q_proj,sparse_nvfp4,0.04302090958481833,16,canonical_phase_wrapper
14,k_proj,sparse_nvfp4,0.028414092902657194,16,canonical_phase_wrapper
14,v_proj,sparse_nvfp4,0.14764947996120187,16,canonical_phase_wrapper
14,o_proj,sparse_nvfp4,0.1777106215260822,16,canonical_phase_wrapper
14,gate_proj,sparse_nvfp4,0.08746242579148014,16,canonical_phase_wrapper
14,up_proj,sparse_nvfp4,0.13913373224201536,16,canonical_phase_wrapper
14,down_proj,sparse_nvfp4,0.17713525930233462,16,canonical_phase_wrapper
15,q_proj,sparse_nvfp4,0.03896568223558673,16,canonical_phase_wrapper
15,k_proj,sparse_nvfp4,0.028150027437354792,16,canonical_phase_wrapper
15,v_proj,sparse_nvfp4,0.1446065557443814,16,canonical_phase_wrapper
15,o_proj,sparse_nvfp4,0.15892978979908579,16,canonical_phase_wrapper
15,gate_proj,sparse_nvfp4,0.08660090598326758,16,canonical_phase_wrapper
15,up_proj,sparse_nvfp4,0.13541034400668805,16,canonical_phase_wrapper
15,down_proj,sparse_nvfp4,0.1719775810697153,16,canonical_phase_wrapper
16,q_proj,sparse_nvfp4,0.040075907786693454,16,canonical_phase_wrapper
16,k_proj,sparse_nvfp4,0.026601153930465582,16,canonical_phase_wrapper
16,v_proj,sparse_nvfp4,0.16171759055381946,16,canonical_phase_wrapper
16,o_proj,sparse_nvfp4,0.15054730791630908,16,canonical_phase_wrapper
16,gate_proj,sparse_nvfp4,0.08551395790998773,16,canonical_phase_wrapper
16,up_proj,sparse_nvfp4,0.13330047396264869,16,canonical_phase_wrapper
16,down_proj,sparse_nvfp4,0.17267498942779883,16,canonical_phase_wrapper
17,q_proj,sparse_nvfp4,0.04209638807441687,16,canonical_phase_wrapper
17,k_proj,sparse_nvfp4,0.029394147891800695,16,canonical_phase_wrapper
17,v_proj,sparse_nvfp4,0.15583972588590939,16,canonical_phase_wrapper
17,o_proj,sparse_nvfp4,0.16066075140221728,16,canonical_phase_wrapper
17,gate_proj,sparse_nvfp4,0.09355559880004871,16,canonical_phase_wrapper
17,up_proj,sparse_nvfp4,0.14658965167230725,16,canonical_phase_wrapper
17,down_proj,sparse_nvfp4,0.17394639126890918,16,canonical_phase_wrapper
18,q_proj,sparse_nvfp4,0.04231467484093512,16,canonical_phase_wrapper
18,k_proj,sparse_nvfp4,0.0318280557629929,16,canonical_phase_wrapper
18,v_proj,sparse_nvfp4,0.16391364454826862,16,canonical_phase_wrapper
18,o_proj,sparse_nvfp4,0.16478102715687165,16,canonical_phase_wrapper
18,gate_proj,sparse_nvfp4,0.09996679663846576,16,canonical_phase_wrapper
18,up_proj,sparse_nvfp4,0.15428575277547008,16,canonical_phase_wrapper
18,down_proj,sparse_nvfp4,0.18187802793869662,16,canonical_phase_wrapper
19,q_proj,sparse_nvfp4,0.04497077464262568,16,canonical_phase_wrapper
19,k_proj,sparse_nvfp4,0.030592069928168653,16,canonical_phase_wrapper
19,v_proj,sparse_nvfp4,0.16390025378669493,16,canonical_phase_wrapper
19,o_proj,sparse_nvfp4,0.17156344513928198,16,canonical_phase_wrapper
19,gate_proj,sparse_nvfp4,0.11032843147699038,16,canonical_phase_wrapper
19,up_proj,sparse_nvfp4,0.1562756465820039,16,canonical_phase_wrapper
19,down_proj,sparse_nvfp4,0.18422092572537355,16,canonical_phase_wrapper
20,q_proj,sparse_nvfp4,0.04562755381688486,16,canonical_phase_wrapper
20,k_proj,sparse_nvfp4,0.03234209044035873,16,canonical_phase_wrapper
20,v_proj,sparse_nvfp4,0.1758312462090958,16,canonical_phase_wrapper
20,o_proj,sparse_nvfp4,0.14448727520703172,16,canonical_phase_wrapper
20,gate_proj,sparse_nvfp4,0.1082108954287461,16,canonical_phase_wrapper
20,up_proj,sparse_nvfp4,0.1533911958602634,16,canonical_phase_wrapper
20,down_proj,sparse_nvfp4,0.17930945978111337,16,canonical_phase_wrapper
21,q_proj,sparse_nvfp4,0.04961729780448684,16,canonical_phase_wrapper
21,k_proj,sparse_nvfp4,0.03555383386404773,16,canonical_phase_wrapper
21,v_proj,sparse_nvfp4,0.18116983543110748,16,canonical_phase_wrapper
21,o_proj,sparse_nvfp4,0.18471948055665702,16,canonical_phase_wrapper
21,gate_proj,sparse_nvfp4,0.11822118639068745,16,canonical_phase_wrapper
21,up_proj,sparse_nvfp4,0.16227858735210604,16,canonical_phase_wrapper
21,down_proj,sparse_nvfp4,0.18871839120697984,16,canonical_phase_wrapper
22,q_proj,sparse_nvfp4,0.04940192028238295,16,canonical_phase_wrapper
22,k_proj,sparse_nvfp4,0.036884374077089103,16,canonical_phase_wrapper
22,v_proj,sparse_nvfp4,0.17737958643571014,16,canonical_phase_wrapper
22,o_proj,sparse_nvfp4,0.1557865388984837,16,canonical_phase_wrapper
22,gate_proj,sparse_nvfp4,0.12361055681874815,16,canonical_phase_wrapper
22,up_proj,sparse_nvfp4,0.16643520618675942,16,canonical_phase_wrapper
22,down_proj,sparse_nvfp4,0.1952558749489179,16,canonical_phase_wrapper
23,q_proj,sparse_nvfp4,0.05883819916845283,16,canonical_phase_wrapper
23,k_proj,sparse_nvfp4,0.044357581850274615,16,canonical_phase_wrapper
23,v_proj,sparse_nvfp4,0.184221287813857,16,canonical_phase_wrapper
23,o_proj,sparse_nvfp4,0.1983437317016305,16,canonical_phase_wrapper
23,gate_proj,sparse_nvfp4,0.13505983812499237,16,canonical_phase_wrapper
23,up_proj,sparse_nvfp4,0.17429881224971266,16,canonical_phase_wrapper
23,down_proj,sparse_nvfp4,0.20225864447109196,16,canonical_phase_wrapper
24,q_proj,sparse_nvfp4,0.057176878405063206,16,canonical_phase_wrapper
24,k_proj,sparse_nvfp4,0.03982720092560444,16,canonical_phase_wrapper
24,v_proj,sparse_nvfp4,0.1879014254849463,16,canonical_phase_wrapper
24,o_proj,sparse_nvfp4,0.1799278748071587,16,canonical_phase_wrapper
24,gate_proj,sparse_nvfp4,0.13901086524828488,16,canonical_phase_wrapper
24,up_proj,sparse_nvfp4,0.18089077476653814,16,canonical_phase_wrapper
24,down_proj,sparse_nvfp4,0.20891664865369494,16,canonical_phase_wrapper
25,q_proj,sparse_nvfp4,0.06743314322451005,16,canonical_phase_wrapper
25,k_proj,sparse_nvfp4,0.050514991117267004,16,canonical_phase_wrapper
25,v_proj,sparse_nvfp4,0.19246477866430445,16,canonical_phase_wrapper
25,o_proj,sparse_nvfp4,0.12447371215825215,16,canonical_phase_wrapper
25,gate_proj,sparse_nvfp4,0.1379765660308298,16,canonical_phase_wrapper
25,up_proj,sparse_nvfp4,0.1813944962815065,16,canonical_phase_wrapper
25,down_proj,sparse_nvfp4,0.19483666369295857,16,canonical_phase_wrapper
26,q_proj,sparse_nvfp4,0.06085830583894216,16,canonical_phase_wrapper
26,k_proj,sparse_nvfp4,0.0444653798067636,16,canonical_phase_wrapper
26,v_proj,sparse_nvfp4,0.19395349573306186,16,canonical_phase_wrapper
26,o_proj,sparse_nvfp4,0.15632592854023752,16,canonical_phase_wrapper
26,gate_proj,sparse_nvfp4,0.1267414259142224,16,canonical_phase_wrapper
26,up_proj,sparse_nvfp4,0.1733899376975043,16,canonical_phase_wrapper
26,down_proj,sparse_nvfp4,0.2011843286894136,16,canonical_phase_wrapper
27,q_proj,sparse_nvfp4,0.06702617217897058,16,canonical_phase_wrapper
27,k_proj,sparse_nvfp4,0.05110900612315798,16,canonical_phase_wrapper
27,v_proj,sparse_nvfp4,0.18997074313855697,16,canonical_phase_wrapper
27,o_proj,sparse_nvfp4,0.17030549958663688,16,canonical_phase_wrapper
27,gate_proj,sparse_nvfp4,0.117359336295948,16,canonical_phase_wrapper
27,up_proj,sparse_nvfp4,0.15922239112965209,16,canonical_phase_wrapper
27,down_proj,sparse_nvfp4,0.19132392100587933,16,canonical_phase_wrapper
28,q_proj,sparse_nvfp4,0.06581724248093704,16,canonical_phase_wrapper
28,k_proj,sparse_nvfp4,0.05029301947575015,16,canonical_phase_wrapper
28,v_proj,sparse_nvfp4,0.18677063391832494,16,canonical_phase_wrapper
28,o_proj,sparse_nvfp4,0.16479754793328244,16,canonical_phase_wrapper
28,gate_proj,sparse_nvfp4,0.11309475515854722,16,canonical_phase_wrapper
28,up_proj,sparse_nvfp4,0.1373617342594178,16,canonical_phase_wrapper
28,down_proj,sparse_nvfp4,0.1909178711909957,16,canonical_phase_wrapper
29,q_proj,sparse_nvfp4,0.06269706080352982,16,canonical_phase_wrapper
29,k_proj,sparse_nvfp4,0.04572228965028555,16,canonical_phase_wrapper
29,v_proj,sparse_nvfp4,0.1937071732461802,16,canonical_phase_wrapper
29,o_proj,sparse_nvfp4,0.13480637825111097,16,canonical_phase_wrapper
29,gate_proj,sparse_nvfp4,0.10193161859423508,16,canonical_phase_wrapper
29,up_proj,sparse_nvfp4,0.11060132352338539,16,canonical_phase_wrapper
29,down_proj,sparse_nvfp4,0.17285955402768036,16,canonical_phase_wrapper
30,q_proj,sparse_nvfp4,0.06084238718354088,16,canonical_phase_wrapper
30,k_proj,sparse_nvfp4,0.048081548188297976,16,canonical_phase_wrapper
30,v_proj,sparse_nvfp4,0.1780040681270852,16,canonical_phase_wrapper
30,o_proj,sparse_nvfp4,0.15059407560643065,16,canonical_phase_wrapper
30,gate_proj,sparse_nvfp4,0.07336850886280108,16,canonical_phase_wrapper
30,up_proj,sparse_nvfp4,0.07121715489518884,16,canonical_phase_wrapper
30,down_proj,sparse_nvfp4,0.031177361641355,16,canonical_phase_wrapper
31,q_proj,sparse_nvfp4,0.052149718228094215,16,canonical_phase_wrapper
31,k_proj,sparse_nvfp4,0.03959210024239453,16,canonical_phase_wrapper
31,v_proj,sparse_nvfp4,0.17508192459480607,16,canonical_phase_wrapper
31,o_proj,sparse_nvfp4,0.09655815989104374,16,canonical_phase_wrapper
31,gate_proj,sparse_nvfp4,0.059270525061073755,16,canonical_phase_wrapper
31,up_proj,sparse_nvfp4,0.04991283196155944,16,canonical_phase_wrapper
31,down_proj,sparse_nvfp4,0.03107847905355843,16,canonical_phase_wrapper
