activation_abs_max,activation_abs_mean,activation_mean,activation_outlier_ratio_6x_weight_mean,activation_std,backend,blocks,in_features,layer,layer_bucket,local_max_abs_error,local_rel_mse,local_rmse_over_rms,method,module_family,module_index,module_name,module_type,numel,out_features,weight_abs_max,weight_abs_mean,weight_col_norm_max,weight_col_norm_mean,weight_mean,weight_outlier_ratio_6x,weight_row_norm_max,weight_row_norm_mean,weight_std
4.46875,0.014410780343626226,1.5079197185384277e-05,0.030268422194889615,0.024980158776632604,,,14336,4,layers_00_07,0.04296875,0.0065557111684025095,0.08096734630950003,dense_nvfp4,mlp,35,model.layers.4.mlp.down_proj,down_proj,58720256,4096,0.65625,0.009044746868312359,1.0472662448883057,0.7305721044540405,1.537228513370792e-06,7.447174721164629e-05,4.13991117477417,1.365043044090271,0.011426321230828762
9.9375,0.2654973119497299,0.0036780261725652963,0.764221727848053,0.40969147069532275,,,4096,5,layers_00_07,0.3125,0.0008992572313928611,0.029987617967969064,dense_nvfp4,attention,36,model.layers.5.self_attn.q_proj,q_proj,16777216,4096,0.2578125,0.013894317671656609,1.7925629615783691,1.1824407577514648,-1.977826286747586e-06,0.0007261037826538086,2.2286272048950195,1.1256192922592163,0.0184896569699049
9.9375,0.2654973119497299,0.0036780261725652963,0.657701700925827,0.40969147069532275,,,4096,5,layers_00_07,0.40625,0.0007997112609930675,0.028279166554074177,dense_nvfp4,attention,37,model.layers.5.self_attn.k_proj,k_proj,4194304,1024,0.52734375,0.02064439095556736,1.55646550655365,0.8807750940322876,-1.4367757103173062e-05,0.0007953643798828125,2.7286784648895264,1.6769510507583618,0.0276351235806942
9.9375,0.2654973119497299,0.0036780261725652963,0.8933842182159424,0.40969147069532275,,,4096,5,layers_00_07,0.08837890625,0.005687334480157652,0.0754144182511385,dense_nvfp4,attention,38,model.layers.5.self_attn.v_proj,v_proj,4194304,1024,0.1357421875,0.006112340837717056,0.3893052935600281,0.24796484410762787,-4.970102509105345e-06,4.363059997558594e-05,0.63868248462677,0.4952409863471985,0.007802187465131283
1.765625,0.02454522589687258,0.0006264868397920509,0.1561794877052307,0.04399049617989909,,,4096,5,layers_00_07,0.0693359375,0.0074830557776952135,0.0865046575491471,dense_nvfp4,attention,39,model.layers.5.self_attn.o_proj,o_proj,16777216,4096,0.34765625,0.0073844692669808865,1.2248228788375854,0.5966123938560486,2.4962008637885447e-07,0.0001850724220275879,2.5686800479888916,0.6034669280052185,0.009465299546718597
8.9375,0.18513155449181795,0.0006379577980624163,0.7574175298213959,0.23911015176990383,,,4096,5,layers_00_07,0.179931640625,0.002656715520497516,0.051543336334559445,dense_nvfp4,mlp,40,model.layers.5.mlp.gate_proj,gate_proj,58720256,14336,0.41796875,0.011531718075275421,2.060682773590088,1.7534844875335693,6.381353614415275e-06,0.00012329647142905742,2.4932756423950195,0.9284306168556213,0.014649472199380398
8.9375,0.18513155449181795,0.0006379577980624163,0.8059773445129395,0.23911015176990383,,,4096,5,layers_00_07,0.1171875,0.005785103816329644,0.07605986994683625,dense_nvfp4,mlp,41,model.layers.5.mlp.up_proj,up_proj,58720256,14336,0.427734375,0.009134792722761631,1.4213790893554688,1.3781793117523193,1.4981452522988548e-06,5.0851278501795605e-05,1.168825626373291,0.7364435195922852,0.011518755927681923
5.96875,0.01762022590264678,4.735014652266857e-05,0.04997129951204572,0.030282718384906357,,,14336,5,layers_00_07,0.041015625,0.0065433072247499694,0.08089071160986266,dense_nvfp4,mlp,42,model.layers.5.mlp.down_proj,down_proj,58720256,4096,0.6015625,0.009088373742997646,1.1435357332229614,0.733993411064148,-7.590096515741607e-07,6.251675949897617e-05,4.160365104675293,1.3706369400024414,0.011478941887617111
10.4375,0.26280664652585983,0.000578622429202369,0.7657917737960815,0.3932014997387235,,,4096,6,layers_00_07,0.373046875,0.0009602066228369228,0.030987200951956322,dense_nvfp4,attention,43,model.layers.6.self_attn.q_proj,q_proj,16777216,4096,0.2734375,0.01431337185204029,1.6354717016220093,1.2057194709777832,5.371131919673644e-06,0.0006383657455444336,2.633382558822632,1.1538710594177246,0.018848247826099396
10.4375,0.26280664652585983,0.000578622429202369,0.6594867706298828,0.3932014997387235,,,4096,6,layers_00_07,0.40625,0.0007135275812415483,0.026711937055210883,dense_nvfp4,attention,44,model.layers.6.self_attn.k_proj,k_proj,4194304,1024,0.287109375,0.021174097433686256,1.5022088289260864,0.8818711638450623,-4.85246073367307e-06,0.0004162788391113281,3.0859498977661133,1.7079846858978271,0.027639899402856827
10.4375,0.26280664652585983,0.000578622429202369,0.8891015648841858,0.3932014997387235,,,4096,6,layers_00_07,0.09765625,0.00554198595130977,0.07444451592501472,dense_nvfp4,attention,45,model.layers.6.self_attn.v_proj,v_proj,4194304,1024,0.0595703125,0.00662330724298954,0.3101188540458679,0.2683041989803314,3.430751348787453e-06,3.743171691894531e-05,0.6659989356994629,0.5360503792762756,0.008446390740573406
1.6484375,0.033324780757538974,-0.00026321583720800845,0.22540771961212158,0.05442322664781076,,,4096,6,layers_00_07,0.0634765625,0.008825248586144648,0.09394279422150827,dense_nvfp4,attention,46,model.layers.6.self_attn.o_proj,o_proj,16777216,4096,0.6953125,0.007753491401672363,0.9880431294441223,0.6265248656272888,9.56325493461918e-07,0.00013464689254760742,2.710491418838501,0.6288613080978394,0.009871739894151688
10.0,0.19434058479964733,-0.00010105100727741956,0.7681302726268768,0.2525990020703373,,,4096,6,layers_00_07,0.271484375,0.002320753670585524,0.048174201296809514,dense_nvfp4,mlp,47,model.layers.6.mlp.gate_proj,gate_proj,58720256,14336,0.466796875,0.011538262479007244,2.147395133972168,1.7593344449996948,1.5696248738095164e-05,0.0001539502845844254,3.219043493270874,0.9288109540939331,0.014698456041514874
10.0,0.19434058479964733,-0.00010105100727741956,0.814500242471695,0.2525990020703373,,,4096,6,layers_00_07,0.09765625,0.005476373869542156,0.07400252610243893,dense_nvfp4,mlp,48,model.layers.6.mlp.up_proj,up_proj,58720256,14336,0.30078125,0.009133887477219105,1.419774055480957,1.3775728940963745,1.110040329876938e-06,4.167216320638545e-05,1.1963372230529785,0.735992968082428,0.011514905840158463
3.765625,0.020366914437285492,-5.7359640209142526e-05,0.0729367903300694,0.03327239333791279,,,14336,6,layers_00_07,0.056640625,0.006550447993342491,0.08093483794598276,dense_nvfp4,mlp,49,model.layers.6.mlp.down_proj,down_proj,58720256,4096,0.66015625,0.009070409461855888,1.027724266052246,0.7331609725952148,-1.079736307474377e-06,6.389617919921875e-05,4.862508773803711,1.3682887554168701,0.01147005520761013
9.6875,0.26956379041075706,-0.0006709143190164468,0.7847051322460175,0.3993512604183158,,,4096,7,layers_00_07,0.36004638671875,0.0008848058852348774,0.02974568683414248,dense_nvfp4,attention,50,model.layers.7.self_attn.q_proj,q_proj,16777216,4096,0.25390625,0.013749209232628345,1.5292375087738037,1.159599781036377,-2.1363666746765375e-06,0.0004668235778808594,2.3019704818725586,1.108860969543457,0.018131112679839134
9.6875,0.26956379041075706,-0.0006709143190164468,0.6715137362480164,0.3993512604183158,,,4096,7,layers_00_07,0.37890625,0.0006420348957946778,0.02533840752286295,dense_nvfp4,attention,51,model.layers.7.self_attn.k_proj,k_proj,4194304,1024,0.267578125,0.02138805016875267,1.4435722827911377,0.8904876112937927,6.9079264903848525e-06,0.000244140625,2.659475088119507,1.7238895893096924,0.027875591069459915
9.6875,0.26956379041075706,-0.0006709143190164468,0.895362913608551,0.3993512604183158,,,4096,7,layers_00_07,0.0885009765625,0.004605772759388635,0.06786584383464656,dense_nvfp4,attention,52,model.layers.7.self_attn.v_proj,v_proj,4194304,1024,0.078125,0.00654595997184515,0.3147205412387848,0.2654775381088257,1.4082393136050086e-06,3.552436828613281e-05,0.693221390247345,0.5293909907341003,0.008339042775332928
1.71875,0.04236527276225388,-0.0004975837382517057,0.30403125286102295,0.06563218426524667,,,4096,7,layers_00_07,0.05078125,0.008518136452222602,0.09229375088391739,dense_nvfp4,attention,53,model.layers.7.self_attn.o_proj,o_proj,16777216,4096,0.318359375,0.007847055792808533,0.9286031126976013,0.6365739107131958,-8.50082642500638e-07,0.00021570920944213867,2.557649612426758,0.6376461982727051,0.010026424191892147
9.5625,0.196725994348526,-0.000371720663679298,0.775419145822525,0.25748806490016446,,,4096,7,layers_00_07,0.26171875,0.002332267384929582,0.048293554279319535,dense_nvfp4,mlp,54,model.layers.7.mlp.gate_proj,gate_proj,58720256,14336,0.41015625,0.011297076009213924,2.119873285293579,1.7276304960250854,1.597604205016978e-05,0.00015522752073593438,2.3995628356933594,0.9099692106246948,0.014431441202759743
9.5625,0.196725994348526,-0.000371720663679298,0.8143392503261566,0.25748806490016446,,,4096,7,layers_00_07,0.109375,0.005154076472702281,0.07179189698498209,dense_nvfp4,mlp,55,model.layers.7.mlp.up_proj,up_proj,58720256,14336,0.287109375,0.009238830767571926,1.4409970045089722,1.3952643871307373,-8.302012588501384e-07,7.029942207736894e-05,1.1638563871383667,0.7451733350753784,0.011659914627671242
4.96875,0.021282073509480273,-8.789676888097477e-05,0.07927989959716797,0.03424797922225534,,,14336,7,layers_00_07,0.07672119140625,0.00684058587938839,0.08270783444987778,dense_nvfp4,mlp,56,model.layers.7.mlp.down_proj,down_proj,58720256,4096,0.640625,0.00916222482919693,1.1153806447982788,0.7424957156181335,1.1438712590461364e-06,9.988035162677988e-05,5.744028568267822,1.3848960399627686,0.01162075437605381
13.5625,0.28812724724411964,-0.00179122556164657,0.7985803782939911,0.44033335365012577,,,4096,8,layers_08_15,0.4609375,0.0012255521067499233,0.03500788635079135,dense_nvfp4,attention,57,model.layers.8.self_attn.q_proj,q_proj,16777216,4096,0.453125,0.013636687770485878,1.5711888074874878,1.1599369049072266,-2.6815037017513532e-06,0.0009240508079528809,2.918236494064331,1.1016240119934082,0.01813548244535923
13.5625,0.28812724724411964,-0.00179122556164657,0.7019927799701691,0.44033335365012577,,,4096,8,layers_08_15,0.53125,0.0008805486089031426,0.029674039308849456,dense_nvfp4,attention,58,model.layers.8.self_attn.k_proj,k_proj,4194304,1024,0.455078125,0.020569803193211555,1.4786145687103271,0.8752062916755676,-6.375182238116395e-06,0.0010190010070800781,2.951932430267334,1.6658368110656738,0.027436014264822006
13.5625,0.28812724724411964,-0.00179122556164657,0.8980112969875336,0.44033335365012577,,,4096,8,layers_08_15,0.1162109375,0.0054903693052953,0.07409702629185128,dense_nvfp4,attention,59,model.layers.8.self_attn.v_proj,v_proj,4194304,1024,0.08544921875,0.0067805880680680275,0.3522138297557831,0.27890151739120483,-5.899477400816977e-06,0.0002512931823730469,0.8158292174339294,0.5504680871963501,0.008792264387011528
1.84375,0.04933646693825722,-0.00023727012558083516,0.3578490912914276,0.07570549560436873,,,4096,8,layers_08_15,0.078125,0.012790361027761925,0.11309447832569866,dense_nvfp4,attention,60,model.layers.8.self_attn.o_proj,o_proj,16777216,4096,0.392578125,0.007960557006299496,0.9692428112030029,0.6472463011741638,-1.2946939875746466e-07,0.00023496150970458984,3.1240668296813965,0.6497528553009033,0.010240173898637295
9.75,0.2021842859685421,-0.0006576680389116518,0.7816628515720367,0.26478778696093824,,,4096,8,layers_08_15,0.20166015625,0.002254415353646199,0.04748068400566908,dense_nvfp4,mlp,61,model.layers.8.mlp.gate_proj,gate_proj,58720256,14336,0.326171875,0.011308022774755955,2.2307674884796143,1.732268214225769,-4.778592938237125e-06,0.00017116751405410469,2.2208926677703857,0.9106476902961731,0.014472069218754768
9.75,0.2021842859685421,-0.0006576680389116518,0.8203242421150208,0.26478778696093824,,,4096,8,layers_08_15,0.102294921875,0.0051805011996118,0.07197569867400941,dense_nvfp4,mlp,62,model.layers.8.mlp.up_proj,up_proj,58720256,14336,0.29296875,0.009211095981299877,1.4367177486419678,1.3903881311416626,-1.0699492349885986e-06,5.8480673033045605e-05,1.163983941078186,0.7426290512084961,0.011620676144957542
4.25,0.02250225975045136,-2.8718503407227608e-05,0.09171720061983381,0.03583222107327055,,,14336,8,layers_08_15,0.072265625,0.00692551938918626,0.08321970553412371,dense_nvfp4,mlp,63,model.layers.8.mlp.down_proj,down_proj,58720256,4096,0.734375,0.009139488451182842,1.102976679801941,0.7409775853157043,5.631185118204485e-08,8.220331801567227e-05,5.6578369140625,1.3804185390472412,0.011598359793424606
16.5,0.28913347609341145,-0.002055296786238614,0.8035542666912079,0.439546195084045,,,4096,9,layers_08_15,0.453125,0.001338678903428151,0.036587961181625724,dense_nvfp4,attention,64,model.layers.9.self_attn.q_proj,q_proj,16777216,4096,0.2490234375,0.013658292591571808,1.6233938932418823,1.1575931310653687,-4.11488372265012e-06,0.0008376836776733398,2.7365829944610596,1.101819634437561,0.01810692995786667
16.5,0.28913347609341145,-0.002055296786238614,0.7078690230846405,0.439546195084045,,,4096,9,layers_08_15,0.5,0.0009680571449142547,0.031113616712209056,dense_nvfp4,attention,65,model.layers.9.self_attn.k_proj,k_proj,4194304,1024,0.369140625,0.020605726167559624,1.5493483543395996,0.8713054060935974,-1.0689484042814001e-05,0.0005035400390625,2.8101768493652344,1.663292646408081,0.027294201776385307
16.5,0.28913347609341145,-0.002055296786238614,0.8866001069545746,0.439546195084045,,,4096,9,layers_08_15,0.166015625,0.00535925310266926,0.07320691977312842,dense_nvfp4,attention,66,model.layers.9.self_attn.v_proj,v_proj,4194304,1024,0.09765625,0.007743253372609615,0.382840633392334,0.3235766291618347,1.0954707931887242e-06,0.0007271766662597656,1.1033216714859009,0.6280374526977539,0.01018166821449995
