phase,module_name,layer,module_type,m,n,k,kernel,supported,latency_ms,source,reason,prediction_status,prediction_error,conversion,conversion_supported,conversion_ms,conversion_reason
prefill,model.layers.2.mlp.gate_up_proj,2,gate_up_proj,32768,28672,4096,sparse_bf16,True,16.48907018578458,predicted,,pass,,,True,0.0,
prefill,model.layers.2.mlp.gate_up_proj,2,gate_up_proj,32768,28672,4096,sparse_nvfp4,True,9.763880693582573,predicted,,pass,,,True,0.0,
prefill,model.layers.2.mlp.gate_up_proj,2,gate_up_proj,32768,28672,4096,marlin_nvfp4,True,41.21889780894404,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
prefill,model.layers.2.mlp.down_proj,2,down_proj,32768,4096,14336,dense_bf16,True,18.936005888608662,predicted,,pass,,,True,0.0,
prefill,model.layers.2.mlp.down_proj,2,down_proj,32768,4096,14336,dense_nvfp4,True,11.972897694968406,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
prefill,model.layers.2.mlp.down_proj,2,down_proj,32768,4096,14336,sparse_bf16,True,8.614807104704806,predicted,,pass,,,True,0.0,
prefill,model.layers.2.mlp.down_proj,2,down_proj,32768,4096,14336,sparse_nvfp4,True,12.014901079097399,predicted,,pass,,,True,0.0,
prefill,model.layers.2.mlp.down_proj,2,down_proj,32768,4096,14336,marlin_nvfp4,True,19.80589061165671,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
prefill,model.layers.3.self_attn.qkv_proj,3,qkv_proj,32768,6144,4096,dense_bf16,True,8.116675046291794,predicted,,pass,,,True,0.0,
prefill,model.layers.3.self_attn.qkv_proj,3,qkv_proj,32768,6144,4096,dense_nvfp4,True,4.297238826647094,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
prefill,model.layers.3.self_attn.qkv_proj,3,qkv_proj,32768,6144,4096,sparse_bf16,True,3.6176761769535934,predicted,,pass,,,True,0.0,
prefill,model.layers.3.self_attn.qkv_proj,3,qkv_proj,32768,6144,4096,sparse_nvfp4,True,3.9310295005632643,predicted,,pass,,,True,0.0,
prefill,model.layers.3.self_attn.qkv_proj,3,qkv_proj,32768,6144,4096,marlin_nvfp4,True,8.15618616311903,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
prefill,model.layers.3.self_attn.o_proj,3,o_proj,32768,4096,4096,dense_bf16,True,5.440891276787584,predicted,,pass,,,True,0.0,
prefill,model.layers.3.self_attn.o_proj,3,o_proj,32768,4096,4096,dense_nvfp4,True,3.248931980415928,predicted,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.3.self_attn.o_proj,3,o_proj,32768,4096,4096,sparse_bf16,True,2.4142079497247098,predicted,,pass,,,True,0.0,
prefill,model.layers.3.self_attn.o_proj,3,o_proj,32768,4096,4096,sparse_nvfp4,True,3.054492180898791,predicted,,pass,,,True,0.0,
prefill,model.layers.3.self_attn.o_proj,3,o_proj,32768,4096,4096,marlin_nvfp4,True,5.462277240192552,predicted,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.3.mlp.gate_up_proj,3,gate_up_proj,32768,28672,4096,dense_bf16,True,38.00178800148695,predicted,,pass,,,True,0.0,
prefill,model.layers.3.mlp.gate_up_proj,3,gate_up_proj,32768,28672,4096,dense_nvfp4,True,12.519656505893854,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
prefill,model.layers.3.mlp.gate_up_proj,3,gate_up_proj,32768,28672,4096,sparse_bf16,True,16.48907018578458,predicted,,pass,,,True,0.0,
prefill,model.layers.3.mlp.gate_up_proj,3,gate_up_proj,32768,28672,4096,sparse_nvfp4,True,9.763880693582573,predicted,,pass,,,True,0.0,
prefill,model.layers.3.mlp.gate_up_proj,3,gate_up_proj,32768,28672,4096,marlin_nvfp4,True,41.21889780894404,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
prefill,model.layers.3.mlp.down_proj,3,down_proj,32768,4096,14336,dense_bf16,True,18.936005888608662,predicted,,pass,,,True,0.0,
prefill,model.layers.3.mlp.down_proj,3,down_proj,32768,4096,14336,dense_nvfp4,True,11.972897694968406,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
prefill,model.layers.3.mlp.down_proj,3,down_proj,32768,4096,14336,sparse_bf16,True,8.614807104704806,predicted,,pass,,,True,0.0,
prefill,model.layers.3.mlp.down_proj,3,down_proj,32768,4096,14336,sparse_nvfp4,True,12.014901079097399,predicted,,pass,,,True,0.0,
prefill,model.layers.3.mlp.down_proj,3,down_proj,32768,4096,14336,marlin_nvfp4,True,19.80589061165671,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
prefill,model.layers.4.self_attn.qkv_proj,4,qkv_proj,32768,6144,4096,dense_bf16,True,8.116675046291794,predicted,,pass,,,True,0.0,
prefill,model.layers.4.self_attn.qkv_proj,4,qkv_proj,32768,6144,4096,dense_nvfp4,True,4.297238826647094,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
prefill,model.layers.4.self_attn.qkv_proj,4,qkv_proj,32768,6144,4096,sparse_bf16,True,3.6176761769535934,predicted,,pass,,,True,0.0,
prefill,model.layers.4.self_attn.qkv_proj,4,qkv_proj,32768,6144,4096,sparse_nvfp4,True,3.9310295005632643,predicted,,pass,,,True,0.0,
prefill,model.layers.4.self_attn.qkv_proj,4,qkv_proj,32768,6144,4096,marlin_nvfp4,True,8.15618616311903,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
prefill,model.layers.4.self_attn.o_proj,4,o_proj,32768,4096,4096,dense_bf16,True,5.440891276787584,predicted,,pass,,,True,0.0,
prefill,model.layers.4.self_attn.o_proj,4,o_proj,32768,4096,4096,dense_nvfp4,True,3.248931980415928,predicted,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.4.self_attn.o_proj,4,o_proj,32768,4096,4096,sparse_bf16,True,2.4142079497247098,predicted,,pass,,,True,0.0,
prefill,model.layers.4.self_attn.o_proj,4,o_proj,32768,4096,4096,sparse_nvfp4,True,3.054492180898791,predicted,,pass,,,True,0.0,
prefill,model.layers.4.self_attn.o_proj,4,o_proj,32768,4096,4096,marlin_nvfp4,True,5.462277240192552,predicted,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.4.mlp.gate_up_proj,4,gate_up_proj,32768,28672,4096,dense_bf16,True,38.00178800148695,predicted,,pass,,,True,0.0,
prefill,model.layers.4.mlp.gate_up_proj,4,gate_up_proj,32768,28672,4096,dense_nvfp4,True,12.519656505893854,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
prefill,model.layers.4.mlp.gate_up_proj,4,gate_up_proj,32768,28672,4096,sparse_bf16,True,16.48907018578458,predicted,,pass,,,True,0.0,
prefill,model.layers.4.mlp.gate_up_proj,4,gate_up_proj,32768,28672,4096,sparse_nvfp4,True,9.763880693582573,predicted,,pass,,,True,0.0,
prefill,model.layers.4.mlp.gate_up_proj,4,gate_up_proj,32768,28672,4096,marlin_nvfp4,True,41.21889780894404,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
prefill,model.layers.4.mlp.down_proj,4,down_proj,32768,4096,14336,dense_bf16,True,18.936005888608662,predicted,,pass,,,True,0.0,
prefill,model.layers.4.mlp.down_proj,4,down_proj,32768,4096,14336,dense_nvfp4,True,11.972897694968406,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
prefill,model.layers.4.mlp.down_proj,4,down_proj,32768,4096,14336,sparse_bf16,True,8.614807104704806,predicted,,pass,,,True,0.0,
prefill,model.layers.4.mlp.down_proj,4,down_proj,32768,4096,14336,sparse_nvfp4,True,12.014901079097399,predicted,,pass,,,True,0.0,
prefill,model.layers.4.mlp.down_proj,4,down_proj,32768,4096,14336,marlin_nvfp4,True,19.80589061165671,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
prefill,model.layers.5.self_attn.qkv_proj,5,qkv_proj,32768,6144,4096,dense_bf16,True,8.116675046291794,predicted,,pass,,,True,0.0,
prefill,model.layers.5.self_attn.qkv_proj,5,qkv_proj,32768,6144,4096,dense_nvfp4,True,4.297238826647094,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
prefill,model.layers.5.self_attn.qkv_proj,5,qkv_proj,32768,6144,4096,sparse_bf16,True,3.6176761769535934,predicted,,pass,,,True,0.0,
prefill,model.layers.5.self_attn.qkv_proj,5,qkv_proj,32768,6144,4096,sparse_nvfp4,True,3.9310295005632643,predicted,,pass,,,True,0.0,
prefill,model.layers.5.self_attn.qkv_proj,5,qkv_proj,32768,6144,4096,marlin_nvfp4,True,8.15618616311903,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
prefill,model.layers.5.self_attn.o_proj,5,o_proj,32768,4096,4096,dense_bf16,True,5.440891276787584,predicted,,pass,,,True,0.0,
prefill,model.layers.5.self_attn.o_proj,5,o_proj,32768,4096,4096,dense_nvfp4,True,3.248931980415928,predicted,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.5.self_attn.o_proj,5,o_proj,32768,4096,4096,sparse_bf16,True,2.4142079497247098,predicted,,pass,,,True,0.0,
prefill,model.layers.5.self_attn.o_proj,5,o_proj,32768,4096,4096,sparse_nvfp4,True,3.054492180898791,predicted,,pass,,,True,0.0,
prefill,model.layers.5.self_attn.o_proj,5,o_proj,32768,4096,4096,marlin_nvfp4,True,5.462277240192552,predicted,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.5.mlp.gate_up_proj,5,gate_up_proj,32768,28672,4096,dense_bf16,True,38.00178800148695,predicted,,pass,,,True,0.0,
prefill,model.layers.5.mlp.gate_up_proj,5,gate_up_proj,32768,28672,4096,dense_nvfp4,True,12.519656505893854,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
prefill,model.layers.5.mlp.gate_up_proj,5,gate_up_proj,32768,28672,4096,sparse_bf16,True,16.48907018578458,predicted,,pass,,,True,0.0,
prefill,model.layers.5.mlp.gate_up_proj,5,gate_up_proj,32768,28672,4096,sparse_nvfp4,True,9.763880693582573,predicted,,pass,,,True,0.0,
prefill,model.layers.5.mlp.gate_up_proj,5,gate_up_proj,32768,28672,4096,marlin_nvfp4,True,41.21889780894404,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
prefill,model.layers.5.mlp.down_proj,5,down_proj,32768,4096,14336,dense_bf16,True,18.936005888608662,predicted,,pass,,,True,0.0,
prefill,model.layers.5.mlp.down_proj,5,down_proj,32768,4096,14336,dense_nvfp4,True,11.972897694968406,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
prefill,model.layers.5.mlp.down_proj,5,down_proj,32768,4096,14336,sparse_bf16,True,8.614807104704806,predicted,,pass,,,True,0.0,
prefill,model.layers.5.mlp.down_proj,5,down_proj,32768,4096,14336,sparse_nvfp4,True,12.014901079097399,predicted,,pass,,,True,0.0,
prefill,model.layers.5.mlp.down_proj,5,down_proj,32768,4096,14336,marlin_nvfp4,True,19.80589061165671,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
prefill,model.layers.6.self_attn.qkv_proj,6,qkv_proj,32768,6144,4096,dense_bf16,True,8.116675046291794,predicted,,pass,,,True,0.0,
prefill,model.layers.6.self_attn.qkv_proj,6,qkv_proj,32768,6144,4096,dense_nvfp4,True,4.297238826647094,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
prefill,model.layers.6.self_attn.qkv_proj,6,qkv_proj,32768,6144,4096,sparse_bf16,True,3.6176761769535934,predicted,,pass,,,True,0.0,
prefill,model.layers.6.self_attn.qkv_proj,6,qkv_proj,32768,6144,4096,sparse_nvfp4,True,3.9310295005632643,predicted,,pass,,,True,0.0,
prefill,model.layers.6.self_attn.qkv_proj,6,qkv_proj,32768,6144,4096,marlin_nvfp4,True,8.15618616311903,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
prefill,model.layers.6.self_attn.o_proj,6,o_proj,32768,4096,4096,dense_bf16,True,5.440891276787584,predicted,,pass,,,True,0.0,
prefill,model.layers.6.self_attn.o_proj,6,o_proj,32768,4096,4096,dense_nvfp4,True,3.248931980415928,predicted,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.6.self_attn.o_proj,6,o_proj,32768,4096,4096,sparse_bf16,True,2.4142079497247098,predicted,,pass,,,True,0.0,
prefill,model.layers.6.self_attn.o_proj,6,o_proj,32768,4096,4096,sparse_nvfp4,True,3.054492180898791,predicted,,pass,,,True,0.0,
prefill,model.layers.6.self_attn.o_proj,6,o_proj,32768,4096,4096,marlin_nvfp4,True,5.462277240192552,predicted,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.6.mlp.gate_up_proj,6,gate_up_proj,32768,28672,4096,dense_bf16,True,38.00178800148695,predicted,,pass,,,True,0.0,
prefill,model.layers.6.mlp.gate_up_proj,6,gate_up_proj,32768,28672,4096,dense_nvfp4,True,12.519656505893854,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
prefill,model.layers.6.mlp.gate_up_proj,6,gate_up_proj,32768,28672,4096,sparse_bf16,True,16.48907018578458,predicted,,pass,,,True,0.0,
prefill,model.layers.6.mlp.gate_up_proj,6,gate_up_proj,32768,28672,4096,sparse_nvfp4,True,9.763880693582573,predicted,,pass,,,True,0.0,
prefill,model.layers.6.mlp.gate_up_proj,6,gate_up_proj,32768,28672,4096,marlin_nvfp4,True,41.21889780894404,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
prefill,model.layers.6.mlp.down_proj,6,down_proj,32768,4096,14336,dense_bf16,True,18.936005888608662,predicted,,pass,,,True,0.0,
prefill,model.layers.6.mlp.down_proj,6,down_proj,32768,4096,14336,dense_nvfp4,True,11.972897694968406,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
prefill,model.layers.6.mlp.down_proj,6,down_proj,32768,4096,14336,sparse_bf16,True,8.614807104704806,predicted,,pass,,,True,0.0,
prefill,model.layers.6.mlp.down_proj,6,down_proj,32768,4096,14336,sparse_nvfp4,True,12.014901079097399,predicted,,pass,,,True,0.0,
prefill,model.layers.6.mlp.down_proj,6,down_proj,32768,4096,14336,marlin_nvfp4,True,19.80589061165671,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
prefill,model.layers.7.self_attn.qkv_proj,7,qkv_proj,32768,6144,4096,dense_bf16,True,8.116675046291794,predicted,,pass,,,True,0.0,
prefill,model.layers.7.self_attn.qkv_proj,7,qkv_proj,32768,6144,4096,dense_nvfp4,True,4.297238826647094,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
prefill,model.layers.7.self_attn.qkv_proj,7,qkv_proj,32768,6144,4096,sparse_bf16,True,3.6176761769535934,predicted,,pass,,,True,0.0,
prefill,model.layers.7.self_attn.qkv_proj,7,qkv_proj,32768,6144,4096,sparse_nvfp4,True,3.9310295005632643,predicted,,pass,,,True,0.0,
prefill,model.layers.7.self_attn.qkv_proj,7,qkv_proj,32768,6144,4096,marlin_nvfp4,True,8.15618616311903,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
prefill,model.layers.7.self_attn.o_proj,7,o_proj,32768,4096,4096,dense_bf16,True,5.440891276787584,predicted,,pass,,,True,0.0,
prefill,model.layers.7.self_attn.o_proj,7,o_proj,32768,4096,4096,dense_nvfp4,True,3.248931980415928,predicted,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.7.self_attn.o_proj,7,o_proj,32768,4096,4096,sparse_bf16,True,2.4142079497247098,predicted,,pass,,,True,0.0,
prefill,model.layers.7.self_attn.o_proj,7,o_proj,32768,4096,4096,sparse_nvfp4,True,3.054492180898791,predicted,,pass,,,True,0.0,
prefill,model.layers.7.self_attn.o_proj,7,o_proj,32768,4096,4096,marlin_nvfp4,True,5.462277240192552,predicted,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.7.mlp.gate_up_proj,7,gate_up_proj,32768,28672,4096,dense_bf16,True,38.00178800148695,predicted,,pass,,,True,0.0,
prefill,model.layers.7.mlp.gate_up_proj,7,gate_up_proj,32768,28672,4096,dense_nvfp4,True,12.519656505893854,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
prefill,model.layers.7.mlp.gate_up_proj,7,gate_up_proj,32768,28672,4096,sparse_bf16,True,16.48907018578458,predicted,,pass,,,True,0.0,
prefill,model.layers.7.mlp.gate_up_proj,7,gate_up_proj,32768,28672,4096,sparse_nvfp4,True,9.763880693582573,predicted,,pass,,,True,0.0,
prefill,model.layers.7.mlp.gate_up_proj,7,gate_up_proj,32768,28672,4096,marlin_nvfp4,True,41.21889780894404,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
prefill,model.layers.7.mlp.down_proj,7,down_proj,32768,4096,14336,dense_bf16,True,18.936005888608662,predicted,,pass,,,True,0.0,
prefill,model.layers.7.mlp.down_proj,7,down_proj,32768,4096,14336,dense_nvfp4,True,11.972897694968406,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
prefill,model.layers.7.mlp.down_proj,7,down_proj,32768,4096,14336,sparse_bf16,True,8.614807104704806,predicted,,pass,,,True,0.0,
prefill,model.layers.7.mlp.down_proj,7,down_proj,32768,4096,14336,sparse_nvfp4,True,12.014901079097399,predicted,,pass,,,True,0.0,
prefill,model.layers.7.mlp.down_proj,7,down_proj,32768,4096,14336,marlin_nvfp4,True,19.80589061165671,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
prefill,model.layers.8.self_attn.qkv_proj,8,qkv_proj,32768,6144,4096,dense_bf16,True,8.116675046291794,predicted,,pass,,,True,0.0,
prefill,model.layers.8.self_attn.qkv_proj,8,qkv_proj,32768,6144,4096,dense_nvfp4,True,4.297238826647094,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
prefill,model.layers.8.self_attn.qkv_proj,8,qkv_proj,32768,6144,4096,sparse_bf16,True,3.6176761769535934,predicted,,pass,,,True,0.0,
prefill,model.layers.8.self_attn.qkv_proj,8,qkv_proj,32768,6144,4096,sparse_nvfp4,True,3.9310295005632643,predicted,,pass,,,True,0.0,
prefill,model.layers.8.self_attn.qkv_proj,8,qkv_proj,32768,6144,4096,marlin_nvfp4,True,8.15618616311903,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
prefill,model.layers.8.self_attn.o_proj,8,o_proj,32768,4096,4096,dense_bf16,True,5.440891276787584,predicted,,pass,,,True,0.0,
prefill,model.layers.8.self_attn.o_proj,8,o_proj,32768,4096,4096,dense_nvfp4,True,3.248931980415928,predicted,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.8.self_attn.o_proj,8,o_proj,32768,4096,4096,sparse_bf16,True,2.4142079497247098,predicted,,pass,,,True,0.0,
prefill,model.layers.8.self_attn.o_proj,8,o_proj,32768,4096,4096,sparse_nvfp4,True,3.054492180898791,predicted,,pass,,,True,0.0,
prefill,model.layers.8.self_attn.o_proj,8,o_proj,32768,4096,4096,marlin_nvfp4,True,5.462277240192552,predicted,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.8.mlp.gate_up_proj,8,gate_up_proj,32768,28672,4096,dense_bf16,True,38.00178800148695,predicted,,pass,,,True,0.0,
prefill,model.layers.8.mlp.gate_up_proj,8,gate_up_proj,32768,28672,4096,dense_nvfp4,True,12.519656505893854,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
