module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.10.self_attn.k_proj,10,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,7.550530035982267e-05
model.layers.10.self_attn.v_proj,10,v_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0003792220802784307
model.layers.11.self_attn.q_proj,11,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0001154749789398548
model.layers.11.self_attn.k_proj,11,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,8.266771825252397e-05
model.layers.12.self_attn.q_proj,12,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00011879150719136995
model.layers.12.self_attn.k_proj,12,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,8.732968113990171e-05
model.layers.13.self_attn.q_proj,13,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00012012610519951843
model.layers.13.self_attn.k_proj,13,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,8.842680565214844e-05
model.layers.14.self_attn.q_proj,14,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0001235837541752678
model.layers.14.self_attn.k_proj,14,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,8.632078423025533e-05
model.layers.15.self_attn.q_proj,15,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00011157157577496738
model.layers.15.self_attn.k_proj,15,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,8.504020043154714e-05
model.layers.16.self_attn.q_proj,16,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00011672447922813678
model.layers.16.self_attn.k_proj,16,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,8.18877116919899e-05
model.layers.17.self_attn.q_proj,17,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00012094907246205217
model.layers.17.self_attn.k_proj,17,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,8.908539973021169e-05
model.layers.18.self_attn.q_proj,18,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00012126417922467343
model.layers.18.self_attn.k_proj,18,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,9.466584966442506e-05
model.layers.19.self_attn.q_proj,19,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00012834662187020777
model.layers.19.self_attn.k_proj,19,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,9.142821562273117e-05
model.layers.20.self_attn.q_proj,20,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00012656090290002467
model.layers.20.self_attn.k_proj,20,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,9.528347267955652e-05
model.layers.21.self_attn.q_proj,21,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00013853840531248372
model.layers.21.self_attn.k_proj,21,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00010428844813807441
model.layers.22.self_attn.q_proj,22,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00013501952893947827
model.layers.22.self_attn.k_proj,22,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00010450155563578217
model.layers.23.self_attn.q_proj,23,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0001543084794552495
model.layers.23.self_attn.k_proj,23,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00011915686641494684
model.layers.24.self_attn.q_proj,24,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0001740242561652612
model.layers.24.self_attn.k_proj,24,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0001244663603053336
model.layers.24.self_attn.o_proj,24,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0004244913596085761
model.layers.24.mlp.down_proj,24,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0006539249163154877
model.layers.25.self_attn.q_proj,25,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00019440934075156378
model.layers.25.self_attn.k_proj,25,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00015311858273526748
model.layers.25.mlp.down_proj,25,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0006458894066110199
model.layers.26.self_attn.q_proj,26,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00017632062876431255
model.layers.26.self_attn.k_proj,26,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0001336098071867853
model.layers.26.self_attn.o_proj,26,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0003843554891905323
model.layers.26.mlp.down_proj,26,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0006655281416142872
model.layers.27.self_attn.q_proj,27,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00018469477740114653
model.layers.27.self_attn.k_proj,27,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00014222218846566772
model.layers.27.mlp.down_proj,27,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0006670949841131961
model.layers.28.self_attn.q_proj,28,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00018189106244916134
model.layers.28.self_attn.k_proj,28,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00014133192716473227
model.layers.28.mlp.down_proj,28,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0006686093308461614
model.layers.29.self_attn.q_proj,29,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0001717090529006486
model.layers.29.self_attn.k_proj,29,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00012682014073447725
model.layers.29.self_attn.o_proj,29,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0004114408218824198
model.layers.29.mlp.down_proj,29,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.0006397284974354172
model.layers.30.self_attn.q_proj,30,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00016782078034192435
model.layers.30.self_attn.k_proj,30,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00013341956771039114
model.layers.31.self_attn.q_proj,31,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00013641459709837927
model.layers.31.self_attn.k_proj,31,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00010308963431582022
model.layers.31.self_attn.o_proj,31,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.00020857366350452079
